mz,rt,Neutral_Operator_Dif_Pos_1x_O1_A,Neutral_Operator_Dif_Pos_1x_O1_B,Neutral_Operator_Dif_Pos_1x_O1_C,Neutral_Operator_Dif_Pos_1x_O2_A,Neutral_Operator_Dif_Pos_1x_O2_B,Neutral_Operator_Dif_Pos_1x_O2_C,Neutral_Operator_Dif_Pos_1x_O3_A,Neutral_Operator_Dif_Pos_1x_O3_B,Neutral_Operator_Dif_Pos_1x_O3_C,Neutral_Operator_Dif_Pos_2x_O1_A,Neutral_Operator_Dif_Pos_2x_O1_B,Neutral_Operator_Dif_Pos_2x_O1_C,Neutral_Operator_Dif_Pos_2x_O2_A,Neutral_Operator_Dif_Pos_2x_O2_B,Neutral_Operator_Dif_Pos_2x_O2_C,Neutral_Operator_Dif_Pos_2x_O3_A,Neutral_Operator_Dif_Pos_2x_O3_B,Neutral_Operator_Dif_Pos_2x_O3_C,Neutral_Operator_Dif_Pos_4x_O1_A,Neutral_Operator_Dif_Pos_4x_O1_B,Neutral_Operator_Dif_Pos_4x_O1_C,Neutral_Operator_Dif_Pos_4x_O2_A,Neutral_Operator_Dif_Pos_4x_O2_B,Neutral_Operator_Dif_Pos_4x_O2_C,Neutral_Operator_Dif_Pos_4x_O3_A,Neutral_Operator_Dif_Pos_4x_O3_B,Neutral_Operator_Dif_Pos_4x_O3_C
823.7631,18.429817,178671,165148,170446,49137,51909,52529,49319,48232,48565,59906,59438,59681,60836,59955,67837,49423,51182,52871,48385,54180,55478,406055,409795,381164,65250,59785,62846
849.7796,18.44537,83810,78982,82303,91148,97907,97692,36345,35870,32896,122407,121395,119288,96089,97141,93794,43309,50028,53145,50687,58496,71016,145739,145346,142436,50031,51383,49659
854.7336,18.444853,145606,141502,141229,158429,170688,172875,58906,58482,59116,212206,215609,207308,171628,173837,172530,82902,87125,95839,90979,101094,129248,252825,246743,240422,83278,89585,86702
875.7952,18.455833,1,1,1,251425,270760,271958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79360,82615,81153
880.7508,18.462925,232441,212875,220040,476624,513016,513723,157247,152279,152319,697921,709046,683125,517351,521529,513510,192493,210508,226087,267837,296048,368541,188014,190570,181602,153727,166488,158118
1505.3602,18.505743,37698,21067,18881,35556,36576,32031,25747,19199,24704,21051,19774,24160,24857,35556,25614,20904,21536,15521,17808,19484,22312,20613,21323,21806,22462,16889,19629
1502.388,18.505186,114800,62642,58220,103866,110596,98889,75568,56908,72350,69525,61236,76229,75895,108351,78871,61393,63739,45576,56440,57450,70269,63434,64338,66849,66468,49333,56911
906.7662,18.512669,78087,72313,74527,158114,173322,169964,57536,81252,79901,310478,313232,301421,227386,230030,225040,93901,91918,101605,149837,160076,194945,88326,91118,87168,65010,71007,70512
1323.1805,18.900742,36432,33757,32462,111833,120188,118892,13429,13176,13105,141204,144881,137320,98846,101639,97170,21506,24042,27438,37240,39464,51951,13688,13595,12891,20608,23880,21338
667.6255,18.904818,1,1,1,40093,43618,43167,1,1,1,46094,49563,46237,35800,36104,36489,1,1,1,1,18000,20977,1,1,1,1,1,1
1297.1649,18.9295,32776,31717,31316,103109,109861,110495,12356,1,12703,129339,135569,127697,88381,92193,87183,19692,22519,26064,37781,42874,58407,13535,13519,12813,19335,21798,19524
1579.3809,18.966623,45120,25875,23173,40705,44358,37664,30311,23671,29463,27254,23689,31214,30260,42506,32288,25716,25382,19107,22515,22641,27280,1,1,1,27677,19276,23175
1576.4073,18.966553,104702,58328,52543,93616,100244,89133,70476,51649,65459,63993,58346,73149,69518,99412,73209,57749,58512,42184,52941,54717,65763,58845,61437,61653,62028,45020,51440
856.7491,19.15841,224217,196687,206128,74732,80819,78875,98029,87209,89957,103370,109053,97479,92250,93564,95511,80418,85607,88559,76994,85418,98580,341117,344204,311812,79748,82397,82913
908.7809,19.191538,32644,29758,32664,65254,70116,69155,44880,45334,46710,140913,149751,142861,87527,93246,95141,31725,37000,39635,80579,92272,114156,50775,51991,48907,27892,1,31211
879.8256,19.972889,116376,101837,111058,58929,63124,61104,88770,81315,82117,81500,85859,81113,76097,74564,74099,69356,73498,72351,63970,71140,74441,96020,98704,88705,53818,56019,56060
884.78,19.97441,204151,171609,189999,102207,108829,108276,150797,140022,139642,141668,148490,136761,126511,125663,128657,112906,121700,127460,109030,121093,134877,160744,171183,148382,91894,94121,95087
912.8093,20.983147,113654,83331,93042,65455,62343,61844,90212,83739,85133,96124,89611,94438,83559,85973,81875,72122,80036,85316,65211,76644,86943,69545,67025,67562,65168,71561,69382
707.794,21.260555,22976,21451,21734,21369,22146,21876,22709,21764,23111,22673,22438,21785,22145,22380,22980,22215,21927,22817,22053,22272,23784,21965,22554,22199,21639,21436,22567
142.1006,21.296408,34706,31399,34078,29917,31679,32820,33400,32956,32794,34421,32923,32083,35345,34494,31068,33436,34211,32518,32717,33812,34528,31249,34142,32231,32989,34290,27673
467.4496,22.314001,168817,1,165638,146546,161545,1,153968,167052,164733,162947,177289,156946,163402,1,1,1,168597,1,1,174117,1,1,1,1,1,1,171076
405.2128,22.478998,1,1,1,23649,22626,23190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118.0213,22.75375,366065,1,1,1,354305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,379907,161225,1,1,1,1,1,1
134.0946,0.8402221,194684,179259,191184,103869,95487,97724,258176,252442,240169,378168,360944,368248,317010,336988,315066,313428,316476,311746,401400,413653,428281,275206,274959,275687,324996,320344,316876
354.2752,4.816,490919,464563,473206,556811,567266,574992,526513,542546,538395,644643,656543,633508,723514,909547,729494,518006,531535,527825,652727,667673,698444,629634,613104,600382,551552,551055,560437
344.2917,5.714333,105415,91060,100508,82268,81956,85481,94567,93396,92650,70378,63556,68307,104354,119018,104811,147262,158021,148622,96708,87842,83009,122820,113458,102437,95812,90717,93087
294.1887,6.122909,1,38806,1,22978,22831,1,1,1,19642,1,22239,1,17697,1,1,1,1,19717,1,1,1,23287,22292,22875,19855,1,1
316.2957,6.111589,53115,51702,52534,42919,46050,41106,1,1,1,38773,34260,36603,1,1,1,1,1,1,1,35781,37402,36717,35250,34149,35315,32124,35001
273.2659,6.124666,36093,34396,33365,1,18134,18747,1,1,1,18395,1,1,1,1,1,1,1,1,1,1,1,20346,19689,1,1,17789,1
353.4017,7.481417,65755,63194,61888,32104,32794,32096,54211,54641,55673,56516,52172,54507,38933,38675,38841,53515,53582,55888,1,1,1,43529,41086,41183,39337,39627,37578
670.6359,7.5606365,22258,24749,21809,89415,87965,90463,39631,40860,42025,20759,1,20258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
512.3697,9.786297,1927367,1710095,1867334,1180024,1274168,1233886,1878754,2058031,2015709,2104348,2257815,2041670,2167620,2079819,2118824,2047931,2180394,2257570,1897269,2097975,2167373,2035966,2082552,1954273,1987903,2205594,2140926
498.3707,9.803681,74071,65115,1,44005,43078,41079,56335,1,55241,40876,77493,46657,58059,95977,113527,66683,64976,66119,1,65938,67814,1,77000,72835,63265,1,66153
805.5598,10.039874,147433,101596,145007,1,62538,1,131715,125326,114760,387570,393031,389620,1,48742,38936,82616,73123,87202,247850,245173,274046,78074,85918,69934,196875,200252,220129
552.7338,11.910889,41710,41885,43418,1,17055,1,21932,23422,24491,26572,25613,25225,27516,27224,27525,1,19099,21088,1,1,1,24637,25091,23878,1,1,1
515.5043,11.91065,39082,37637,40282,1,16557,17669,24398,24292,23276,30008,29480,29920,30407,28615,27346,23474,23596,25623,1,1,1,25635,25229,24317,1,1,1
656.6052,11.948925,190587,179613,185256,108099,113199,108830,153085,156623,161142,168958,169728,162272,173009,171230,176884,149058,149128,160556,90928,97738,96142,168131,166228,157835,128021,128985,132432
596.5834,11.911626,75883,68477,76738,20528,23488,21869,43215,50165,47818,61649,64467,59450,51846,50541,49153,42867,43264,44999,1,1,1,48961,48976,44112,26633,25996,27076
1163.9982,11.92311,59598,56745,59286,23560,24176,23804,46120,49795,49253,65075,65880,64807,53120,54018,53327,48434,48325,48526,16882,17827,19256,47456,46652,45899,35620,35344,35322
1214.0145,11.94808,51195,50156,50889,20277,21835,20838,40296,41627,41307,54840,57311,57089,45661,44485,44700,42348,42521,45515,1,18401,1,41775,40786,39114,30076,31731,30181
607.5161,11.94856,161391,155814,161955,1,147336,143798,167189,172369,172556,1,172985,168308,180995,176692,161121,169885,174528,177124,150151,162122,162533,169574,167703,166277,153416,164662,161747
1300.9325,12.3996105,1,1,40204,33908,24718,24499,1,28788,28446,32071,31907,1,28786,30125,27851,1,1,30636,22003,23197,24636,28118,26677,1,1,25464,1
1224.9016,12.38063,74658,72746,73612,31178,34572,29493,37376,38623,37506,37303,39483,35825,42347,42412,41939,43228,43968,48790,36152,39885,41204,54889,55863,53815,30554,32451,31037
703.468,12.445951,1,44293,32910,32181,27630,30393,44932,31941,1,37860,1,36527,34122,39928,34376,44129,35503,1,34899,32914,1,40959,35454,42936,34756,1,28439
1300.9327,12.414166,42692,44092,1,1,24718,24499,27851,28788,28446,32071,31907,30212,28786,30123,27851,27177,37174,30636,22003,23197,1,28118,26677,25681,34175,25464,36117
1276.9326,12.6625185,71392,67969,69140,52983,55973,54161,62041,61320,62669,76826,75841,76712,67587,67293,66028,68867,71389,73108,56367,60408,65357,66715,62692,65285,61551,62467,61980
640.7239,12.918555,44817,44826,43673,31398,31332,31680,37008,36925,39203,40146,39633,38512,41448,38717,41110,34620,40119,39911,28762,32163,33596,36730,37141,37286,32968,36488,34297
726.5493,13.16225,1,57058,58834,47588,47826,52818,1,1,52382,1,54364,60138,56795,55131,58192,53506,54415,53238,42738,45661,1,53170,1,1,57217,52380,52152
628.5055,13.184321,70867,69611,72704,61330,62985,1,74987,69070,70180,62618,67935,64305,74120,73197,74287,66968,62834,68546,53211,60455,46352,62431,64602,59138,62362,65128,1
1158.9937,13.374111,82660,80986,81692,23371,24889,24274,30940,32122,32134,30603,31833,30020,38013,36761,36947,41103,42638,51688,39353,44985,54244,59881,58256,57148,12980,13685,13251
616.5053,13.497927,2167136,2095861,2142520,1383197,1458266,1432836,1620322,1653219,1665589,1796203,1837240,1811130,1713040,1710555,1705136,1528121,1544107,1589208,1362305,1424886,1455184,1671374,1641201,1617947,1402493,1446214,1427658
1211.0269,13.506482,311255,297684,305658,156694,166607,164566,158733,162896,160692,224446,224879,226477,165525,165025,165530,130898,132175,140761,111839,124308,129161,191170,186288,183248,112158,121123,118081
846.4814,13.636692,46992,47875,49545,34827,37398,36662,40972,40858,40452,40987,44386,41448,42681,39458,42515,37146,36759,40057,1,36233,37600,39846,42234,37766,35157,37945,38327
596.5373,14.28589,1190898,1142063,1178146,871457,898430,895428,1066108,1106969,1096776,920545,954758,921188,1121214,1099687,1103623,1291576,1288705,1436004,1046850,1122318,1241552,1331076,1335385,1293721,599381,617031,601776
676.4791,14.2857065,43470,43829,46667,44199,37995,40716,44489,52235,45648,43687,41777,46129,50465,49395,46778,57479,54181,53974,44916,49345,48543,54722,55717,51428,1,1,1
1241.0812,14.348595,53571,50368,51685,24229,25371,25475,30180,32741,31999,33304,35933,32100,34001,34111,34676,31217,31386,34353,27378,29550,32978,35246,35502,33727,15903,16393,16636
702.555,14.615083,83129,84877,73824,38512,38639,38471,39958,41134,43946,36461,43094,37353,42269,41465,40429,41556,42557,42889,1,1,1,37906,37016,35920,37662,37293,36327
627.5874,14.66689,87023,89502,90050,53557,55924,54013,64531,65584,67671,71923,72301,70581,72684,69448,71007,11625,70839,75357,56578,61623,62724,75351,73094,71252,55322,57232,56531
661.634,14.692815,101242,97514,108311,46540,53717,50400,63301,70831,67669,66769,75498,72255,73207,72187,75665,61213,60232,25528,50132,82688,71010,68463,68093,63030,40640,43193,41115
683.6168,14.692815,66908,84140,74143,33651,45848,36435,41808,47452,46792,50296,50970,48513,54019,46996,51940,41833,40646,44060,52094,39311,34350,46053,46342,60127,28610,28186,28263
340.2955,15.085217,21808,22681,22784,20337,21534,21672,21342,21623,21897,1,17405,17959,21831,20936,21100,26345,25864,29134,20301,22275,24951,26180,27278,26356,1,1,1
850.5103,15.090231,35823,34607,35464,30127,32702,32218,33163,35941,32480,1,28479,25839,34768,32457,35199,39123,40094,42495,33386,36687,39139,39744,39976,37513,21124,23391,21414
1351.1443,15.506335,101953,97142,97060,31985,33848,31994,26622,24190,25450,24034,22060,24199,26102,25761,26663,24053,25317,27179,1,1,1,20607,17536,18499,17143,18016,17387
674.5835,15.8115225,26382,22311,25848,22449,19813,20677,25005,25230,25594,21483,21386,1,25053,25738,25765,29121,31899,34872,22570,23616,25763,31585,30168,29662,1,1,1
775.6731,16.6925,19641,19741,19280,1,12885,1,1,1,1,30136,31190,31202,1,21471,1,1,1,13360,38705,40118,44842,1,1,1,21615,1,21930
796.6575,16.800308,1,1,1,23619,26309,25911,1,1,1,25565,26525,24567,47332,45197,48238,1,1,1,1,1,22251,1,1,1,38075,41030,38617
895.7636,16.947428,1,1,1,25138,26894,26618,50918,48758,50844,187939,188281,186801,160466,167340,167984,58988,61539,61242,83774,88611,92551,123648,120743,116455,1,1,1
772.6553,17.134186,123430,111865,114031,33539,37805,38799,38541,39300,39602,39146,39807,39381,56729,58807,58947,39016,46504,44086,33082,35794,41668,332930,329007,306766,61666,65294,61682
793.718,17.178436,37834,37575,1,24830,27356,1,1,1,1,1,28143,29309,50067,50959,51045,1,1,1,21053,1,1,52558,56488,53238,44415,45809,44360
819.7343,17.223875,40795,43522,43159,39969,45838,42400,1,1,1,44908,45997,43047,63220,61661,63277,29842,32358,32049,29415,31188,32839,37327,37718,34304,45658,48201,49381
812.6884,17.451738,41844,39869,42625,33849,32790,32363,1,1,1,36151,34754,31531,75412,73814,71626,31876,32038,36572,1,34699,37789,36160,34609,34245,72736,76671,79666
946.7247,17.872501,1,1,1,36078,37176,38944,1,1,1,45374,50412,44912,41972,38507,39999,1,1,1,21212,1,1,1,1,1,1,1,1
672.5806,18.900944,23613,20136,21974,38620,42801,43021,1,1,1,49237,52421,46264,38064,39711,39523,1,1,19335,22228,24471,29608,1,1,1,1,18712,16997
401.3669,21.872799,1,1,209603,1,212417,1,1,214463,206740,1,1,196347,1,198007,1,1,1,1,198869,1,1,1,207195,1,1,219497,209923
662.4462,21.997038,119433,114708,118895,91662,118426,114287,114234,120806,119085,117130,122148,113846,120227,116285,122444,118348,122580,123139,119664,123127,132837,116959,121064,117712,118246,124450,123014
99.0689,22.379221,6237664,6275369,6135270,6093788,6231040,6087348,6283909,6431012,6467967,6425042,6439256,6455650,6392187,6295959,6372691,6458549,6603773,6558721,6303996,6605100,6626553,6356020,6404706,6248352,6392606,6675586,6492329
387.2467,0.8011818,1,1,1,250607,252027,243632,217534,220413,216259,1,1,1,1,1,1,1,1,1,154587,164694,1,1,196733,1,184750,1,203120
248.1507,0.9122917,96946,95209,99763,108077,113708,109478,151220,1,144379,111904,112569,114056,114520,1,113219,149650,152899,1,108702,107512,116511,107034,111089,106344,95569,100740,97313
238.2374,0.66850007,24606,1,22851,23107,23084,24019,21320,22465,22847,25791,26509,26572,1,1,1,1,25706,25961,23972,23099,23813,19420,1,18174,1,1,1
342.1465,21.76119,491342,477082,490673,449334,464108,464747,468841,485106,481573,496566,507210,486278,489417,474173,478963,484732,490711,505962,485558,509060,1,488997,491537,477800,487387,494249,495497
519.4282,21.925331,86438,79228,84909,77065,82494,78873,81013,82379,81035,88343,89131,88147,84452,82173,82289,80318,88390,87533,83363,88838,96698,83131,84550,80557,81599,86921,83931
667.4431,0.598125,1,1,1,28817,31065,1,28720,1,29524,1,1,1,1,1,1,1,1,1,1,1,1,23256,25331,22515,1,1,24441
666.937,0.60061115,1,1,1,54864,59149,56632,1,59024,57784,47934,47882,48131,1,1,1,65267,66999,68842,41743,44566,1,45910,45815,42788,43334,42305,1
1050.7064,0.61996293,20405,19855,20847,31776,34149,32475,32455,34266,33593,23998,24087,24496,25282,25835,25432,39582,40253,40769,22263,21878,21988,26901,25143,24714,22872,23707,23478
384.2648,0.621923,124032,118643,121063,161858,170800,158817,169320,170919,164496,135868,136240,136800,144268,150444,145141,173149,176967,1,120165,130299,127477,134666,141737,130876,121674,128396,128927
320.1946,0.63244444,1,17616,1,33695,35380,37263,38072,37172,37906,23736,27584,26736,24355,1,1,42794,40957,46507,1,1,20010,1,1,25282,26236,28289,1
332.1991,0.65366673,1,1,1,113365,117415,113915,125683,125736,123390,1,1,1,95241,99036,1,133930,136348,138021,76155,1,1,92891,96675,88208,91508,92115,97028
475.3001,0.8147408,267645,264036,268633,329171,343818,332759,324962,320519,319610,270802,283803,273326,461081,452463,452705,314727,324794,329357,226481,247713,247575,282577,286646,279269,286920,288936,288758
622.8636,0.8790741,57386,53789,56377,48915,50776,51204,58053,59341,57417,57596,61743,57350,65753,64038,62688,56257,58443,59850,53854,55318,60649,50055,51702,50953,53229,59085,57257
651.4041,0.83188885,271193,261808,273027,257971,311150,302081,315812,316795,272678,272675,281932,275886,394787,397987,393238,261202,320828,327058,225527,240988,246859,280568,284801,277466,282904,293547,292605
695.4305,0.83837026,220852,210716,216692,238982,248733,244338,255321,258783,218635,222562,204935,222377,313783,312222,257487,245577,254940,260266,184606,170343,199813,226133,229383,222857,230448,240881,236593
563.3522,0.82340735,302951,291940,300975,345774,361402,349545,352675,353661,360347,304518,315543,303242,474736,474238,393785,349530,359766,366790,259665,272289,277387,316737,319166,316277,319742,330095,329305
230.1124,0.8014002,1,1,43740,47902,48208,48660,43277,43971,41565,47101,45007,46656,1,1,1,1,40790,42552,38581,38313,38433,62081,59830,1,39554,36373,37265
271.177,0.79925,1,1,56069,1,70498,1,1,1,1,1,1,59520,1,1,1,1,1,1,1,53932,1,1,1,1,1,1,1
568.3079,0.6985715,1,1,1,1,109707,110283,1,1,1,1,1,1,149143,168600,159990,1,1,1,1,1,1,1,100561,99781,1,1,1
405.7389,0.84111094,30117,30283,30941,30575,32036,32366,33891,33577,34365,28006,31851,29854,39073,41985,39409,32217,33934,33953,25723,27568,27630,29738,30991,30860,30205,32371,31993
493.7917,0.85633343,46116,44635,45005,42566,44565,44820,51033,49090,49198,47336,49118,45237,57140,56870,54191,47245,48178,49396,41337,44448,45059,43965,44155,44300,45821,47219,47779
469.2742,0.8578182,185701,182812,188926,178152,180319,1,1,195842,198792,183371,198090,192054,227457,231681,217913,188002,1,206684,167741,179963,1,180953,180875,180862,188022,192503,1
535.3134,0.8705201,222065,209894,1,195753,199370,196643,230989,230122,229589,228801,237531,225871,256539,258646,251760,218333,229461,1,211702,218269,235827,201190,201504,202202,220518,227737,230089
557.3268,0.8710385,199321,189677,195700,177407,183000,1,204398,203687,204221,200296,208576,202517,232057,228256,217038,199643,206391,212549,189741,198941,210229,176262,173590,182281,197923,211442,200667
448.6171,0.8949599,39825,36757,37632,1,36115,33509,40981,38224,38942,39466,44955,38511,46269,47053,43790,36873,1,42197,38265,38304,40899,34913,34681,33846,38832,41104,39690
457.6153,0.89792,1,37890,37319,34109,37614,35048,41078,41178,43445,41689,45435,42133,49042,49756,45806,39639,42946,44019,1,41085,44845,37503,36930,36197,36991,44249,42083
710.9151,0.9044815,29803,29919,29786,23960,27999,25527,31333,32018,31848,30841,33495,30925,33845,34810,32511,29221,33130,33964,28952,31263,30595,27690,27427,26474,29553,32975,30555
505.3011,0.911375,1,1,1,61644,64689,63461,1,1,1,80523,1,1,1,1,79944,1,1,1,1,1,1,63402,66630,59528,1,1,1
477.9695,0.90653855,66260,60437,1,55339,56173,56992,73494,73438,75042,69771,76952,71967,79671,81695,79589,68100,71012,76103,66378,72620,76876,57906,58038,65532,71338,69030,71267
699.9243,0.9059999,38632,37011,37329,30898,33581,33314,40262,40896,42106,39264,42114,40632,44560,44190,42888,37412,40660,42706,38590,39307,42371,34153,35225,31857,39990,39757,40537
